id,type,pid,rec_field,name,tag_type,utag_flag,tag_show,status,created_at,updated_at
653,5,0,province,甘肃省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
654,5,653,city,兰州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
655,5,653,city,嘉峪关市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
656,5,653,city,金昌市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
657,5,653,city,白银市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
658,5,653,city,天水市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
659,5,653,city,武威市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
660,5,653,city,张掖市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
661,5,653,city,平凉市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
662,5,653,city,酒泉市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
663,5,653,city,庆阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
664,5,653,city,定西市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
665,5,653,city,陇南市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
666,5,653,city,临夏回族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
667,5,653,city,甘南藏族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
668,5,0,province,青海省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
669,5,668,city,西宁市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
670,5,668,city,海东市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
671,5,668,city,海北藏族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
672,5,668,city,黄南藏族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
673,5,668,city,海南藏族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
674,5,668,city,果洛藏族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
675,5,668,city,玉树藏族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
676,5,668,city,海西蒙古族藏族自治州,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
677,5,0,province,宁夏回族自治区,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
678,5,677,city,银川市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
679,5,677,city,石嘴山市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
680,5,677,city,吴忠市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
681,5,677,city,固原市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
682,5,677,city,中卫市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
683,5,0,province,香港特别行政区,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
684,5,683,city,香港特别行政区,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
685,5,0,province,澳门特别行政区,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
686,5,685,city,澳门特别行政区,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
687,5,0,province,台湾省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
688,5,0,province,河南省,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
689,5,688,city,郑州市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
690,5,688,city,开封市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
691,5,688,city,洛阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
692,5,688,city,平顶山市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
693,5,688,city,安阳市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
694,5,688,city,鹤壁市,1,0,1,1,2019-06-26 16:34:23,2019-06-26 16:34:23
695,5,688,city,新乡市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
696,5,688,city,焦作市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
697,5,688,city,濮阳市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
698,5,688,city,许昌市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
699,5,688,city,漯河市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
700,5,688,city,三门峡市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
701,5,688,city,南阳市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
702,5,688,city,商丘市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
703,5,688,city,信阳市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
704,5,688,city,周口市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
705,5,688,city,驻马店市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
706,5,0,province,湖北省,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
707,5,706,city,武汉市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
708,5,706,city,黄石市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
709,5,706,city,十堰市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
710,5,706,city,宜昌市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
711,5,706,city,襄阳市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
712,5,706,city,鄂州市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
713,5,706,city,荆门市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
714,5,706,city,孝感市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
715,5,706,city,荆州市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
716,5,706,city,黄冈市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
717,5,706,city,咸宁市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
718,5,706,city,随州市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
719,5,706,city,恩施土家族苗族自治州,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
720,5,0,province,海南省,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
721,5,720,city,海口市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
722,5,720,city,三亚市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
723,5,720,city,三沙市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
724,5,720,city,儋州市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
725,5,0,province,新疆维吾尔自治区,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
726,5,725,city,乌鲁木齐市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
727,5,725,city,克拉玛依市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
728,5,725,city,吐鲁番市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
729,5,725,city,哈密市,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
730,5,725,city,阿克苏地区,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
731,5,725,city,喀什地区,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
732,5,725,city,和田地区,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
733,5,725,city,昌吉回族自治州,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
734,5,725,city,博尔塔拉蒙古自治州,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
735,5,725,city,巴音郭楞蒙古自治州,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
736,5,725,city,克孜勒苏柯尔克孜自治州,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
737,5,725,city,伊犁哈萨克自治州,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
738,5,725,city,塔城地区,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
739,5,725,city,阿勒泰地区,1,0,1,1,2019-06-26 16:34:24,2019-06-26 16:34:24
740,6,0,content_teacher,杨丽萍,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
741,6,0,content_teacher,青儿,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
742,6,0,content_teacher,动动,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
743,6,0,content_teacher,茉莉,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
744,6,0,content_teacher,云裳,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
745,6,0,content_teacher,刘荣,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
746,6,0,content_teacher,美久广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
747,6,0,content_teacher,慧慧广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
748,6,0,content_teacher,武阿哥广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
749,6,0,content_teacher,重庆叶子,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
750,6,0,content_teacher,乔茜广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
751,6,0,content_teacher,楠楠广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
752,6,0,content_teacher,王广成,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
753,6,0,content_teacher,应子,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
754,6,0,content_teacher,太湖一莲,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
755,6,0,content_teacher,阿采广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
756,6,0,content_teacher,金灿灿,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
757,6,0,content_teacher,unkown,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
758,6,0,content_teacher,济宁灵爽,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
759,6,0,content_teacher,糖百合,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
760,6,0,content_teacher,陕西美丽人生,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
761,6,0,content_teacher,沅陵燕子,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
762,6,0,content_teacher,飘飘范儿,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
763,6,0,content_teacher,燕燕健身操,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
764,6,0,content_teacher,美丽秋霜,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
765,6,0,content_teacher,紫紫雨,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
766,6,0,content_teacher,抚顺熙瑶爵士舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
767,6,0,content_teacher,广州太和珍姐,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
768,6,0,content_teacher,蒋蓉蓉,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
769,6,0,content_teacher,曾峰,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
770,6,0,content_teacher,雪儿C广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
771,6,0,content_teacher,阿真广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
772,6,0,content_teacher,舞蝶广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
773,6,0,content_teacher,合肥爱你一生,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
774,6,0,content_teacher,紫怡然,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
775,6,0,content_teacher,快乐小红,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
776,6,0,content_teacher,新风尚陈敏,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
777,6,0,content_teacher,济南朵朵,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
778,6,0,content_teacher,笑春风,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
779,6,0,content_teacher,九江向霞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
780,6,0,content_teacher,妮可,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
781,6,0,content_teacher,蓝莓思洁,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
782,6,0,content_teacher,郴州冬菊广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
783,6,0,content_teacher,温州燕子,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
784,6,0,content_teacher,沭河清秋,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
785,6,0,content_teacher,雪妹舞翩翩,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
786,6,0,content_teacher,叶久久,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
787,6,0,content_teacher,邱子丹,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
788,6,0,content_teacher,翠屏快乐广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
789,6,0,content_teacher,塔河蓉儿,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
790,6,0,content_teacher,红蝶,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
791,6,0,content_teacher,芸门小娟,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
792,6,0,content_teacher,山东学文,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
793,6,0,content_teacher,舞倾心,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
794,6,0,content_teacher,长兴秋天广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
795,6,0,content_teacher,永安银坑广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
796,6,0,content_teacher,巨鹿霓裳依依,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
797,6,0,content_teacher,惠汝,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
798,6,0,content_teacher,舞媚娘,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
799,6,0,content_teacher,Twins舞团,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
800,6,0,content_teacher,燕语芳菲广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
801,6,0,content_teacher,陈敏广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
802,6,0,content_teacher,香儿广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
803,6,0,content_teacher,晓杰广场鬼步舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
804,6,0,content_teacher,太湖彬彬,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
805,6,0,content_teacher,微笑广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
806,6,0,content_teacher,上海伟伟,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
807,6,0,content_teacher,神彩广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
808,6,0,content_teacher,建芳广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
809,6,0,content_teacher,成碧姐妹广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
810,6,0,content_teacher,轻舞飞扬,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
811,6,0,content_teacher,芳华岁月,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
812,6,0,content_teacher,北京炫舞青春,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
813,6,0,content_teacher,云南立铭广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
814,6,0,content_teacher,广西白衣天使,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
815,6,0,content_teacher,鑫盛源鬼步舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
816,6,0,content_teacher,霓裳羽衣,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
817,6,0,content_teacher,好日子健身舞蹈队,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
818,6,0,content_teacher,小楠老师,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
819,6,0,content_teacher,莉莎老师,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
820,6,0,content_teacher,承鼎,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
821,6,0,content_teacher,春英,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
822,6,0,content_teacher,舞清秋,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
823,6,0,content_teacher,北京冬之雪,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
824,6,0,content_teacher,漫步者,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
825,6,0,content_teacher,灌口田头风中天使,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
826,6,0,content_teacher,羽蝶,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
827,6,0,content_teacher,吉美,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
828,6,0,content_teacher,刘竹平柔力球,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
829,6,0,content_teacher,兰州莲花,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
830,6,0,content_teacher,芳心广场舞芳芳,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
831,6,0,content_teacher,玲珑,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
832,6,0,content_teacher,lu-jp,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
833,6,0,content_teacher,阳光美梅广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
834,6,0,content_teacher,麒麟广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
835,6,0,content_teacher,湖北一清舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
836,6,0,content_teacher,包包拉丁,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
837,6,0,content_teacher,山东莲.雨荷广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
838,6,0,content_teacher,善良四季,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
839,6,0,content_teacher,糖糖,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
840,6,0,content_teacher,萱萱,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
841,6,0,content_teacher,段希帆,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
842,6,0,content_teacher,西安笑言,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
843,6,0,content_teacher,雪狼,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
844,6,0,content_teacher,延川远儿,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
845,6,0,content_teacher,艺静心缘,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
846,6,0,content_teacher,苏州雨夜,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
847,6,0,content_teacher,云辉,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
848,6,0,content_teacher,张永军,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
849,6,0,content_teacher,陆川叶青,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
850,6,0,content_teacher,河北青青,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
851,6,0,content_teacher,宜兴静静,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
852,6,0,content_teacher,舟山香樟树,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
853,6,0,content_teacher,映容雪,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
854,6,0,content_teacher,叶梦,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
855,6,0,content_teacher,天使的泪人,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
856,6,0,content_teacher,四川蓉蓉,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
857,6,0,content_teacher,杨杨广场舞.,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
858,6,0,content_teacher,梁萍广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
859,6,0,content_teacher,嫣然明月,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
860,6,0,content_teacher,有你就快乐一樱桃,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
861,6,0,content_teacher,史祁妙宣,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
862,6,0,content_teacher,卢清秀广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
863,6,0,content_teacher,彩蝶依依,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
864,6,0,content_teacher,李超广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
865,6,0,content_teacher,蝶舞芳香广场舞 ,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
866,6,0,content_teacher,吴川飞燕广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
867,6,0,content_teacher,丽珠广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
868,6,0,content_teacher,游城广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
869,6,0,content_teacher,华子原创,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
870,6,0,content_teacher,抚州左岸风情,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
871,6,0,content_teacher,江西红舞鞋,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
872,6,0,content_teacher,杨光广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
873,6,0,content_teacher,金鼓微笑,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
874,6,0,content_teacher,雨中阳光广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
875,6,0,content_teacher,玉全广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
876,6,0,content_teacher,水蜜桃广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
877,6,0,content_teacher,郑州宁宁广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
878,6,0,content_teacher,漓江飞舞广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
879,6,0,content_teacher,舞君儿,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
880,6,0,content_teacher,万安滨江舞蹈队,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
881,6,0,content_teacher,九真敏敏,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
882,6,0,content_teacher,圆月如歌,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
883,6,0,content_teacher,坪上广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
884,6,0,content_teacher,益馨广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
885,6,0,content_teacher,玫香广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
886,6,0,content_teacher,正点广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
887,6,0,content_teacher,洋洋老师,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
888,6,0,content_teacher,风琴广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
889,6,0,content_teacher,羽裳老师,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
890,6,0,content_teacher,凤凰六哥,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
891,6,0,content_teacher,塘兴园广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
892,6,0,content_teacher,花与影,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
893,6,0,content_teacher,夫妻广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
894,6,0,content_teacher,编舞花语,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
895,6,0,content_teacher,莞柔舞蹈,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
896,6,0,content_teacher,皇冠道格,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
897,6,0,content_teacher,云紫燕,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
898,6,0,content_teacher,银河湾,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
899,6,0,content_teacher,菲菲8广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
900,6,0,content_teacher,白狐广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
901,6,0,content_teacher,福建阿梅儿,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
902,6,0,content_teacher,皖皖老师,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
903,6,0,content_teacher,惠州石湾玲玲广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
904,6,0,content_teacher,肖晓shaw,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
905,6,0,content_teacher,晓晓芳,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
906,6,0,content_teacher,小喵老师,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
907,6,0,content_teacher,编舞郦影,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
908,6,0,content_teacher,为舞疯狂广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
909,6,0,content_teacher,好运连连,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
910,6,0,content_teacher,三亚冬梅,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
911,6,0,content_teacher,九月广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
912,6,0,content_teacher,蝶依广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
913,6,0,content_teacher,丽丽自由广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
914,6,0,content_teacher,鄱阳饶丰秀儿老师,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
915,6,0,content_teacher,安徽金社广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
916,6,0,content_teacher,女女广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
917,6,0,content_teacher,小妮舞蹈,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
918,6,0,content_teacher,子青广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
919,6,0,content_teacher,舞动旋律2007,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
